ORIG_FID,经度,纬度,value
891,279.1369308,734.4648543,4
892,278.3624038,725.8422467,4
893,282.3055844,745.5743501,4
894,286.3193105,741.9255191,4
895,289.7412997,738.3202736,4
896,292.7377362,735.4310544,4
897,296.7355461,733.262642,4
898,303.6078194,730.9097,4
899,312.5193667,728.323862,4
900,281.0654184,749.8077904,4
901,281.2591423,756.717806,4
902,281.4376299,753.5607421,4
903,284.6722052,758.5400981,4
904,291.066335,758.5584084,4
905,298.0661408,758.8310977,4
906,305.6716227,759.3581662,4
907,313.2771045,759.8852347,4
908,320.8243281,760.9134543,4
909,328.3132935,762.442825,4
910,334.2447743,764.1783922,4
911,280.9751403,760.280943,4
912,334.9326918,767.4335379,4
913,336.9799913,770.3062562,2
914,341.5025202,768.0093316,4
915,339.4552208,765.1366133,4
916,611.2251403,727.780943,4
917,602.7251403,728.030943,4
918,606.9751403,730.030943,4
919,602.8828543,737.4100917,4
920,602.2538394,732.8275157,3
921,606.2054645,739.0971249,4
922,609.8066266,738.2630247,4
923,611.4166455,736.1855064,4
924,611.6864685,732.4370306,4
925,585.7251403,726.780943,4
926,577.2789056,727.6509383,3
927,569.5242766,724.4113453,3
928,562.407488,720.6921688,2
929,555.1201015,717.6989742,2
930,547.662117,715.4317617,1
931,540.2041326,713.1645492,1
932,581.4751403,726.530943,4
933,583.4751403,729.030943,4
934,598.2251403,729.780943,4
935,589.7251403,729.280943,3
936,658.0062198,730.5806448,1
937,700.7251403,729.030943,4
938,718.391807,731.8642763,4
939,711.2251403,731.530943,4
940,704.0584737,731.1976096,2
941,721.9751403,729.780943,4
942,724.2251403,732.030943,4
943,695.2251403,729.030943,4
944,697.9751403,731.030943,2
945,726.4751403,729.780943,4
946,726.7251403,732.280943,4
947,746.302357,733.4964557,1
948,738.5714703,733.1102506,1
949,730.8405837,732.7240455,4
950,746.4380115,728.578567,1
951,738.452863,728.1595174,1
952,730.4677146,727.7404678,1
953,750.299193,731.238825,3
954,752.4106358,733.4717783,1
955,754.8157929,730.8135041,4
956,752.7043501,728.5805508,1
957,758.7127825,728.5240942,3
958,766.1821184,728.8262633,4
959,772.4459633,727.5041454,4
960,776.1356247,730.6153675,3
961,769.7722999,733.8489015,2
962,762.9747359,734.1870079,2
963,757.4272261,733.5650016,1
964,822.4751403,734.530943,4
965,820.9751403,736.030943,4
966,816.7146476,735.5821977,3
967,816.3619941,732.5870697,4
968,820.6224868,732.535815,4
969,821.1421687,728.9878522,4
970,825.8868397,724.8821825,4
971,828.9739079,721.7785472,4
972,829.7363907,717.1949462,4
973,829.8318905,710.1293449,4
974,829.9273904,703.0637436,4
975,825.1268124,731.6689743,4
976,830.4301565,726.9450369,4
977,776.7251403,727.030943,4
978,779.2251403,727.530943,4
979,816.0698189,730.4450694,4
980,810.6697901,729.253834,4
981,803.2109626,728.6139123,4
982,793.6933365,728.5253043,4
983,784.4548319,727.7559716,4
984,821.4149369,740.4055815,4
985,826.2914679,747.2386739,4
986,832.1649369,754.1555815,4
987,838.0384058,761.0724891,4
988,869.9751403,728.530943,4
989,865.4751403,729.030943,1
990,867.4751403,732.280943,4
991,869.9751403,731.030943,4
992,869.9751403,733.530943,4
993,865.7437474,748.5773882,4
994,868.2809615,743.6702788,4
995,870.0123544,737.8738335,4
996,874.9195348,730.9062307,4
997,883.5742489,734.1008233,4
998,891.9948881,737.7394329,4
999,862.9751403,752.530943,4
1000,848.0624815,758.746452,1
1001,854.2371639,753.1774701,1
1002,860.4118463,747.6084881,1
1003,864.4110626,742.141518,1
1004,865.399039,735.7449909,1
1005,846.4751403,763.030943,4
1006,851.3501403,761.905943,4
1007,858.1001403,756.655943,4
1008,842.9751403,763.030943,1
1009,847.9751403,765.030943,4
1010,846.4751403,767.030943,3
1011,842.4751403,766.530943,4
1012,844.4751403,768.530943,4
1013,901.5259662,736.3119162,2
1014,903.8554999,729.5812413,3
1015,906.097793,724.4819853,1
1016,908.254823,717.7655239,4
1017,909.5653253,710.1815299,4
1018,910.1145628,703.3472088,4
1019,910.6638004,696.5128877,4
1020,911.0134041,689.8516443,4
1021,911.163374,683.3634788,4
1022,909.4108704,677.1192143,4
1023,905.7558932,671.1188511,4
1024,898.2613934,740.0258504,4
1025,896.836696,736.9542765,4
1026,898.0996724,731.7453539,4
1027,900.8015928,724.6458794,4
1028,903.5032848,716.6960726,4
1029,904.7658044,709.7864857,4
1030,905.6564568,703.6543217,4
1031,906.1752419,698.2995805,4
1032,906.5441919,692.1965941,4
1033,906.7633068,685.3453625,4
1034,906.1316672,680.224628,3
1035,903.0915927,675.6327892,3
1036,900.7007958,670.4217576,3
1037,902.4494937,741.641166,4
1038,909.0819782,744.5525081,4
1039,918.0831176,748.0787864,4
1040,927.0842571,751.6050647,4
1041,935.6423622,755.4396785,4
1042,943.757433,759.5826279,4
1043,947.1449441,763.9047359,2
1044,271.9751403,716.530943,4
1045,274.7251403,716.780943,4
1046,272.4751403,719.280943,2
1047,274.9751403,721.280943,4
1048,277.2251403,716.780943,4
1049,277.4751403,719.030943,4
1050,277.7251403,721.280943,4
1051,276.7262323,712.955183,4
1052,276.2284163,705.8036632,4
1053,275.9769469,697.4835442,4
1054,275.9718242,687.994826,4
1055,275.9667015,678.5061077,4
1056,276.3102263,670.9537328,4
1057,277.0023985,665.3377011,4
1058,344.2251403,717.780943,4
1059,343.9751403,720.280943,4
1060,343.9751403,722.780943,4
1061,338.2107403,720.0084095,4
1062,341.7943454,718.7113422,4
1063,334.577913,725.8916355,4
1064,330.7506654,726.0559333,4
1065,340.1088523,724.8646965,4
1066,336.5252471,723.6617638,4
1067,344.7694562,715.4206302,4
1068,345.0430386,709.0944902,4
1069,346.0015717,699.6628357,4
1070,346.9601047,690.2311812,4
1071,347.5216989,681.6430983,4
1072,347.6863543,673.8985871,4
1073,347.8510097,666.154076,4
1074,384.4751403,698.530943,4
1075,393.2524424,700.5790237,4
1076,399.6493361,696.907699,4
1077,406.8885194,693.468888,4
1078,414.252616,691.3797259,4
1079,421.7416257,690.6402127,4
1080,429.2306355,689.9006995,4
1081,390.2251403,702.780943,4
1082,384.7251403,701.780943,3
1083,387.4751403,703.530943,4
1084,384.4751403,705.030943,4
1085,387.1755833,696.9610568,4
1086,390.1755833,699.4610568,3
1087,394.2719483,694.2161845,4
1088,403.0637923,689.8662124,4
1089,411.7956186,687.0811791,4
1090,420.4674273,685.8610846,4
1091,429.139236,684.6409902,4
1092,438.2251403,688.530943,4
1093,433.4751403,686.530943,4
1094,435.4751403,689.030943,4
1095,433.2251403,689.280943,4
1096,438.956738,685.7611877,4
1097,436.206738,683.7611877,4
1098,443.1602405,683.1020834,4
1099,451.6040504,682.3233851,4
1100,460.0478603,681.5446868,4
1101,468.0539945,681.4679386,4
1102,475.6224528,682.0931403,4
1103,483.1909112,682.7183421,4
1104,441.5178479,688.2574164,4
1105,448.7640145,687.9938775,4
1106,458.1709329,687.0138528,4
1107,466.7095355,686.6679089,4
1108,474.3798226,686.9560458,4
1109,482.0501097,687.2441826,4
1110,433.5584737,680.4476096,4
1111,433.7251403,673.280943,4
1112,433.891807,666.1142763,4
1113,439.0269017,679.9980213,4
1114,439.2040339,673.0111989,4
1115,439.3811662,666.0243765,4
1116,490.2251403,682.780943,4
1117,492.7251403,683.030943,4
1118,487.7251403,682.780943,4
1119,497.0634388,683.9133839,4
1120,504.2400356,685.6782657,4
1121,511.4166325,687.4431475,4
1122,518.3724833,688.7519271,3
1123,525.107588,689.6046043,4
1124,491.7251403,685.030943,4
1125,491.2251403,687.280943,4
1126,495.2301869,688.080126,4
1127,502.7402799,690.1784921,4
1128,510.2503729,692.2768581,4
1129,517.6228497,693.8772666,4
1130,524.8577101,694.9797175,4
1131,486.4301968,685.209597,4
1132,488.4301968,687.459597,4
1133,488.5804182,681.5222185,4
1134,490.5463558,676.7791,4
1135,492.3851139,670.4116873,3
1136,492.3413108,665.14565,2
1137,494.9278125,679.1902765,4
1138,496.4041485,672.1449432,4
1139,496.4514764,665.7356097,4
1140,533.641807,685.4476096,4
1141,533.9751403,676.280943,4
1142,534.3084737,667.1142763,3
1143,528.641807,685.4476096,1
1144,528.9751403,676.280943,1
1145,529.3084737,667.1142763,1
1146,530.9751403,690.030943,3
1147,533.7251403,690.280943,4
1148,528.4751403,692.780943,1
1149,531.2251403,695.780943,4
1150,533.9751403,693.280943,4
1151,535.1001403,703.530943,4
1152,534.3501403,698.530943,4
1153,535.2251403,708.030943,4
1154,529.7354822,706.7690732,1
1155,528.4854822,699.5190732,2
1156,532.9751403,710.030943,1
1157,535.7251403,711.030943,4
1158,569.2723907,718.5055756,3
1159,562.8668913,715.4548409,3
1160,555.6326414,712.6130518,3
1161,547.569641,709.9802083,1
1162,539.5066405,707.3473647,3
1163,573.9751403,721.030943,4
1164,569.6753904,694.0385736,4
1165,570.4128522,699.3474859,4
1166,571.7259204,704.9719928,4
1167,572.6888178,711.6040584,4
1168,572.7351606,717.7274068,4
1169,572.4004884,691.6583423,4
1170,572.8019209,696.4555847,4
1171,569.5580083,687.9931637,4
1172,569.4850994,680.8956614,4
1173,568.9863696,674.7144566,4
1174,568.6944834,669.7400266,4
1175,568.5080518,664.9116622,4
1176,608.7251403,725.030943,4
1177,604.7251403,725.280943,4
1178,578.4751403,723.030943,4
1179,583.7251403,724.280943,4
1180,598.7251403,725.655943,4
1181,590.2251403,724.905943,4
1182,575.527019,694.0753534,4
1183,576.0404603,699.8231061,4
1184,576.4263332,706.7174443,4
1185,576.8122062,713.6117825,4
1186,576.2401415,719.5449473,4
1187,579.0867725,696.5507223,4
1188,581.903597,700.3804431,4
1189,581.4796647,709.0342697,4
1190,581.4766485,719.0320519,4
1191,582.4814575,694.1589617,4
1192,578.921704,691.6835928,4
1193,574.9231852,686.9703093,4
1194,574.3565275,677.3613881,4
1195,573.7898698,667.7524669,4
1196,582.803482,686.9660534,4
1197,583.1366581,677.7133287,4
1198,583.4698342,668.460604,2
1199,700.7251403,693.280943,4
1200,700.7251403,695.530943,4
1201,699.7304482,723.789627,4
1202,700.5673202,717.962083,4
1203,700.7304482,709.789627,4
1204,700.8935763,701.617171,4
1205,699.9751403,726.280943,4
1206,704.391807,727.030943,1
1207,711.2251403,727.030943,1
1208,718.0584737,727.030943,1
1209,721.7251403,727.280943,1
1210,723.9751403,727.280943,1
1211,719.3435176,697.5310837,4
1212,711.9961667,697.5310274,3
1213,704.6488158,697.5309711,4
1214,722.9210213,701.023676,4
1215,722.7286777,708.0088046,3
1216,722.5363341,714.9939331,1
1217,721.9576513,722.7587201,2
1218,722.9318184,695.2799536,4
1219,719.2012265,693.0291533,4
1220,711.9107921,693.0298692,4
1221,704.6203576,693.030585,4
1222,725.3723404,697.52173,4
1223,725.0780285,693.0270001,4
1224,701.1781037,688.6570657,4
1225,701.5840303,679.9093112,4
1226,701.989957,671.1615567,4
1227,723.0109455,688.142222,3
1228,723.339949,678.3690753,3
1229,723.8908301,670.6093724,4
1230,698.9751403,693.530943,4
1231,697.4751403,695.030943,4
1232,699.2251403,697.030943,4
1233,696.5027414,724.1950332,4
1234,695.9959677,720.216385,4
1235,696.1013902,713.7297264,4
1236,696.3809846,706.041886,4
1237,696.9979611,699.3644544,2
1238,697.9751403,725.530943,4
1239,695.9751403,726.280943,2
1240,697.2200467,691.1826757,4
1241,697.1599826,685.1442328,4
1242,697.5500419,677.7638814,3
1243,697.9401012,670.38353,2
1244,726.2251403,727.280943,2
1245,727.4354298,702.432114,1
1246,726.851314,712.2716456,1
1247,726.2671982,722.1111772,1
1248,727.5185505,695.2687766,1
1249,747.5337142,698.1055611,4
1250,739.6112236,697.8682759,4
1251,731.688733,697.6309908,4
1252,747.318484,693.0439429,4
1253,739.3149357,693.0364477,4
1254,731.3113874,693.0289525,4
1255,751.4076088,695.6359471,4
1256,753.5746574,698.1284564,4
1257,755.8125977,695.5318276,4
1258,759.3882234,693.0309454,4
1259,766.2229902,693.0309444,4
1260,773.0577569,693.0309434,3
1261,753.6455491,693.0393182,4
1262,759.1241246,698.16284,4
1263,766.0636632,698.4231016,4
1264,773.0032017,698.6833632,4
1265,727.457063,688.8594946,3
1266,727.7519625,680.5280739,4
1267,728.046862,672.1966533,3
1268,751.3460718,688.8782326,4
1269,751.3976992,680.5393168,4
1270,751.4493266,672.2004009,4
1271,756.0858462,688.8642788,4
1272,756.3158586,680.5309444,4
1273,756.545871,672.1976101,4
1274,781.4751403,689.1142763,2
1275,781.4751403,681.280943,2
1276,781.4751403,673.4476096,2
1277,776.641807,688.8642763,1
1278,776.9751403,680.530943,2
1279,777.3084737,672.1976096,1
1280,778.9751403,693.030943,4
1281,776.4663086,702.151008,2
1282,776.4529838,708.826036,2
1283,776.439659,715.501064,3
1284,775.7040685,722.4347605,3
1285,776.4740557,695.9222185,4
1286,781.8603584,702.383562,1
1287,781.8941098,709.7252714,3
1288,781.9278611,717.0669807,4
1289,780.9599386,723.8843892,4
1290,779.1582269,698.7631007,4
1291,781.6593115,695.8718251,2
1292,831.9751403,699.530943,4
1293,867.4751403,726.780943,4
1294,829.9751403,696.6221416,4
1295,833.9751403,696.780943,4
1296,831.9751403,693.8721416,4
1297,833.4136152,723.3512609,4
1298,833.7836916,718.3547019,4
1299,833.8602711,710.8251983,4
1300,833.9368506,703.2956947,4
1301,836.7576074,722.1184477,4
1302,843.543337,722.8119199,4
1303,851.0903853,724.2008762,4
1304,857.5167171,725.1792515,4
1305,862.8223326,725.7470458,4
1306,865.4751403,703.9476096,1
1307,865.4751403,712.780943,1
1308,865.4751403,721.6142763,1
1309,865.2990083,696.780943,1
1310,829.9751403,689.4329407,4
1311,829.9751403,680.8721416,4
1312,829.9751403,672.3113425,4
1313,833.9751403,689.6976096,4
1314,833.9751403,681.030943,4
1315,833.9751403,672.3642763,4
1316,865.0982537,689.6976096,1
1317,865.0490083,681.030943,2
1318,864.999763,672.3642763,1
1319,1118.47514,694.530943,3
1320,1117.72514,697.030943,1
1321,1119.47514,699.530943,4
1322,1122.47514,699.530943,4
1323,1116.97514,699.530943,2
1324,1123.998149,696.4903202,4
1325,1121.748149,693.9903202,4
1326,73.47514033,628.030943,3
1327,73.72514033,630.780943,4
1328,76.22514033,631.030943,4
1329,78.47514033,628.280943,3
1330,154.9751403,629.530943,4
1331,273.4751403,626.030943,1
1332,276.1895659,628.5312731,4
1333,278.9308763,626.0668778,3
1334,277.5772609,659.7580415,4
1335,280.9023554,657.0041085,4
1336,287.0949918,657.0395298,4
1337,293.2033287,657.5581447,4
1338,300.4794163,657.5561469,4
1339,309.0075542,656.5503428,4
1340,317.9470429,656.2151295,4
1341,327.2978825,656.5505071,4
1342,336.6487221,656.8858846,4
1343,277.9890296,652.243932,3
1344,278.3550143,642.7590005,3
1345,278.7209991,633.274069,3
1346,342.1911241,625.3017652,4
1347,345.8314635,627.8595942,4
1348,349.606918,625.2245786,4
1349,341.2233881,659.079049,4
1350,341.4370914,652.2013573,4
1351,341.6629906,642.4969252,4
1352,341.8888897,632.792493,4
1353,344.5279859,661.6931725,4
1354,344.7498268,657.0443136,4
1355,348.0544246,659.6584371,4
1356,348.4231077,652.1590301,4
1357,348.9182997,642.4069827,4
1358,349.4134917,632.6549352,4
1359,384.4751403,659.780943,1
1360,384.4751403,652.1142763,1
1361,384.4751403,642.280943,1
1362,384.4751403,632.4476096,1
1363,387.2251403,662.530943,4
1364,389.9751403,659.780943,1
1365,387.2251403,657.030943,4
1366,389.9751403,652.1142763,1
1367,389.9751403,642.280943,1
1368,389.9751403,632.4476096,1
1369,433.9879973,659.7808743,4
1370,436.7224363,662.5309541,4
1371,439.4724363,659.7809541,4
1372,436.7379973,657.0308743,4
1373,492.3972748,659.7717872,3
1374,494.3972748,662.5217872,4
1375,496.4751403,659.780943,4
1376,494.4751403,657.030943,4
1377,496.4821627,653.3912532,4
1378,496.4962075,646.1118737,4
1379,496.8691684,639.5404126,4
1380,497.6010454,633.6768698,4
1381,497.7957354,627.6929523,4
1382,531.9751403,662.530943,4
1383,529.7082146,659.7814363,1
1384,532.1767313,657.0307198,4
1385,534.443657,659.7802265,1
1386,567.5926968,653.3129455,4
1387,566.0129522,645.8600615,4
1388,564.0950911,639.3366406,4
1389,561.8391136,633.7426827,4
1390,560.3431326,628.9883233,4
1391,568.2669001,659.7323308,4
1392,570.8288859,662.6866403,4
1393,570.7109427,657.1955108,4
1394,572.8793972,654.8836516,4
1395,571.3454218,648.1015479,4
1396,568.5973092,639.4733059,4
1397,565.8491966,630.8450639,4
1398,573.2729286,660.1498203,4
1399,576.0390113,663.1695651,4
1400,581.1039519,663.6126828,4
1401,575.7194202,657.5048121,4
1402,581.0796281,657.8111679,4
1403,582.4245353,627.6228929,4
1404,575.2447773,627.1861129,4
1405,568.0650193,626.7493329,4
1406,585.9525996,624.9408006,4
1407,606.2646021,662.0088348,4
1408,608.5441877,664.5904133,4
1409,608.5918208,659.3905489,4
1410,610.5691905,656.5860515,3
1411,610.1811831,651.1869608,4
1412,610.3185063,644.1613367,4
1413,610.9811599,635.5091792,4
1414,611.6438135,626.8570217,4
1415,610.8714064,661.9721273,4
1416,583.6980771,660.8992937,3
1417,586.4975903,663.7518498,4
1418,593.546258,663.8826357,4
1419,601.9212573,664.3089911,4
1420,586.3634558,658.4144539,4
1421,589.162969,661.26701,4
1422,589.2138996,654.7839835,3
1423,589.7073394,646.6228265,4
1424,589.9593296,638.2894217,4
1425,589.9698701,629.7837692,4
1426,591.4910776,658.7054272,4
1427,597.1163435,658.7835946,4
1428,603.3190794,659.2581988,4
1429,705.7164298,628.5587292,4
1430,712.6602943,628.6527878,4
1431,720.9705667,628.8964775,4
1432,698.5743019,628.5718367,4
1433,689.8675026,628.5424793,4
1434,681.3561352,627.0628014,2
1435,672.2966996,625.4120708,4
1436,662.4937637,625.0406082,4
1437,652.6908278,624.6691456,4
1438,646.6790933,624.1289353,4
1439,643.0063925,621.9714948,2
1440,636.6913008,620.4991769,4
1441,629.1859862,621.1604642,4
1442,620.7042346,621.5110254,4
1443,702.1415524,664.1500347,4
1444,702.4283791,656.7824552,4
1445,703.1047684,647.3225857,4
1446,703.7855763,641.9112861,4
1447,705.4970918,640.5393936,3
1448,707.3292497,639.1292293,4
1449,708.1488316,633.4702677,4
1450,720.5964946,667.5781489,4
1451,713.2350649,667.2619611,4
1452,705.8736352,666.9457733,4
1453,723.9255426,665.2765507,4
1454,724.0178172,660.0599968,4
1455,724.572416,652.5889996,4
1456,724.7937308,643.1607287,4
1457,725.0150456,633.7324578,4
